customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,application_date,approval_date,disbursement_date,due_date,default_status
CUST-00003110,LN00004182,Car Loan,57532,0.084364471,12,Self-employed,Medium,354,Female,Married,PhD,27-11-2020,02-12-2020,15-12-2020,09-05-2021,FALSE
CUST-00002538,LN00002409,Education Loan,17052,0.07239487,37,Part-time,Low,847,Male,Married,Bachelor,29-10-2021,15-11-2021,17-11-2021,29-04-2022,FALSE
CUST-00004358,LN00003054,Car Loan,48076,0.072291491,19,Self-employed,High,305,Female,Divorced,High School,27-10-2019,17-11-2019,25-11-2019,02-03-2020,FALSE
CUST-00001628,LN00002840,Car Loan,54420,0.062015729,27,Part-time,Medium,676,Male,Divorced,High School,15-01-2019,31-01-2019,11-02-2019,23-04-2019,FALSE
CUST-00004441,LN00001109,Home Loan,1671,0.106771626,49,Full-time,Medium,349,Female,Divorced,High School,06-02-2018,26-02-2018,10-03-2018,12-06-2018,FALSE
CUST-00001999,LN00004455,Education Loan,1163,0.080201755,21,Self-employed,Medium,411,Female,Divorced,PhD,09-01-2020,01-02-2020,02-02-2020,21-05-2020,FALSE
CUST-00002927,LN00003205,Car Loan,42424,0.076627204,53,Part-time,Medium,445,Female,Divorced,PhD,09-08-2020,25-08-2020,27-08-2020,28-12-2020,FALSE
CUST-00001132,LN00003213,Home Loan,54744,0.066068119,48,Part-time,Medium,529,Female,Single,High School,29-06-2021,09-07-2021,14-07-2021,22-08-2021,FALSE
CUST-00001993,LN00004543,Home Loan,71331,0.124034869,37,Self-employed,High,796,Male,Single,PhD,04-03-2021,21-03-2021,30-03-2021,22-05-2021,FALSE
CUST-00000514,LN00001926,Personal Loan,11634,0.06390008,39,Part-time,Medium,605,Female,Divorced,Master,11-01-2018,13-01-2018,19-01-2018,10-03-2018,FALSE
CUST-00000713,LN00001079,Personal Loan,5798,0.073567281,23,Full-time,Medium,841,Female,Single,Bachelor,10-05-2021,01-06-2021,02-06-2021,12-10-2021,FALSE
CUST-00003162,LN00004401,Education Loan,23420,0.086237553,31,Full-time,Medium,760,Female,Divorced,Bachelor,30-11-2018,27-12-2018,08-01-2019,26-04-2019,TRUE
CUST-00000215,LN00001977,Home Loan,30300,0.089003194,25,Part-time,Low,525,Female,Single,PhD,23-02-2019,18-03-2019,31-03-2019,09-09-2019,FALSE
CUST-00000604,LN00002819,Car Loan,90881,0.094368981,57,Self-employed,High,358,Male,Single,Master,26-08-2018,29-08-2018,05-09-2018,27-01-2019,FALSE
CUST-00003770,LN00004630,Car Loan,11749,0.107114128,46,Part-time,Medium,375,Male,Married,Master,30-05-2020,11-06-2020,19-06-2020,09-08-2020,FALSE
CUST-00004868,LN00002083,Home Loan,26121,0.087592365,40,Part-time,High,727,Female,Divorced,High School,14-12-2021,06-01-2022,18-01-2022,02-07-2022,FALSE
CUST-00000670,LN00003561,Education Loan,38487,0.064159538,23,Full-time,Medium,431,Female,Single,Bachelor,17-01-2022,17-01-2022,30-01-2022,21-04-2022,FALSE
CUST-00001081,LN00002730,Car Loan,94947,0.076145823,29,Part-time,Low,797,Male,Single,Bachelor,04-11-2018,22-11-2018,22-11-2018,29-04-2019,FALSE
CUST-00004655,LN00001164,Education Loan,34361,0.084617486,55,Self-employed,Low,604,Female,Married,Bachelor,04-08-2019,02-09-2019,07-09-2019,29-12-2019,FALSE
CUST-00001426,LN00001015,Home Loan,22223,0.111023391,13,Full-time,Low,366,Female,Single,PhD,19-06-2018,08-07-2018,11-07-2018,06-09-2018,FALSE
CUST-00002270,LN00004737,Education Loan,73930,0.059032918,13,Part-time,Low,529,Male,Married,Master,26-05-2022,30-05-2022,08-06-2022,07-08-2022,FALSE
CUST-00000475,LN00003445,Personal Loan,15056,0.098038648,28,Self-employed,Medium,632,Male,Single,High School,12-12-2022,24-12-2022,03-01-2023,26-03-2023,FALSE
CUST-00001132,LN00000759,Education Loan,29380,0.082698716,21,Full-time,High,576,Male,Married,PhD,18-03-2021,02-04-2021,11-04-2021,24-06-2021,FALSE
CUST-00000863,LN00003095,Education Loan,27035,0.092567458,29,Self-employed,Medium,443,Female,Married,High School,05-03-2022,20-03-2022,24-03-2022,04-09-2022,FALSE
CUST-00000812,LN00004380,Car Loan,31620,0.078470079,33,Self-employed,Low,550,Female,Divorced,PhD,17-08-2019,27-08-2019,01-09-2019,07-02-2020,FALSE
CUST-00004273,LN00000113,Education Loan,20877,0.067363511,30,Self-employed,Low,379,Female,Divorced,Bachelor,17-03-2022,25-03-2022,30-03-2022,30-06-2022,TRUE
CUST-00000487,LN00002421,Car Loan,56316,0.091263092,12,Part-time,Medium,356,Female,Single,High School,28-03-2019,14-04-2019,28-04-2019,18-08-2019,FALSE
CUST-00000692,LN00004293,Car Loan,65041,0.089816465,35,Full-time,Medium,665,Male,Divorced,Master,06-06-2019,20-06-2019,26-06-2019,04-09-2019,FALSE
CUST-00003109,LN00004989,Personal Loan,54352,0.094580854,47,Part-time,High,607,Male,Divorced,Master,29-07-2020,10-08-2020,18-08-2020,14-12-2020,FALSE
CUST-00002623,LN00000822,Car Loan,31911,0.07980043,36,Full-time,High,473,Male,Divorced,PhD,16-03-2019,22-03-2019,02-04-2019,24-05-2019,FALSE
CUST-00000268,LN00003640,Home Loan,33784,0.07100267,47,Self-employed,High,761,Male,Single,Bachelor,27-05-2018,29-05-2018,01-06-2018,12-09-2018,FALSE
CUST-00000785,LN00002446,Car Loan,4191,0.056618195,42,Self-employed,High,792,Female,Single,PhD,04-06-2020,15-06-2020,23-06-2020,03-09-2020,FALSE
CUST-00003874,LN00002200,Home Loan,34160,0.092290599,42,Part-time,Low,673,Female,Divorced,High School,25-10-2018,19-11-2018,19-11-2018,11-02-2019,FALSE
CUST-00002972,LN00004287,Car Loan,91536,0.086358342,13,Self-employed,Low,648,Male,Divorced,Master,18-06-2022,05-07-2022,13-07-2022,01-10-2022,FALSE
CUST-00002402,LN00001820,Home Loan,65641,0.065513261,30,Self-employed,High,366,Female,Single,Master,05-01-2019,13-01-2019,24-01-2019,31-05-2019,FALSE
CUST-00004910,LN00000277,Personal Loan,50723,0.071921395,23,Self-employed,High,629,Male,Divorced,Master,19-03-2020,21-03-2020,28-03-2020,28-06-2020,FALSE
CUST-00003342,LN00001267,Education Loan,4631,0.072998618,21,Full-time,Low,493,Male,Married,Master,12-06-2020,05-07-2020,19-07-2020,23-10-2020,TRUE
CUST-00003072,LN00000276,Car Loan,7172,0.057755234,42,Full-time,Low,454,Female,Single,High School,10-06-2021,10-06-2021,11-06-2021,19-09-2021,FALSE
CUST-00002317,LN00002912,Personal Loan,43080,0.067734764,56,Part-time,Low,459,Female,Single,Master,22-10-2019,11-11-2019,25-11-2019,09-04-2020,FALSE
CUST-00001202,LN00001331,Personal Loan,90097,0.062992545,33,Full-time,High,565,Female,Married,PhD,04-05-2018,24-05-2018,30-05-2018,04-11-2018,FALSE
CUST-00000277,LN00001894,Car Loan,91353,0.073812815,34,Self-employed,High,467,Female,Divorced,Master,05-12-2021,26-12-2021,01-01-2022,04-05-2022,FALSE
CUST-00000307,LN00002344,Car Loan,21281,0.068919538,34,Self-employed,Low,444,Female,Married,High School,09-12-2022,15-12-2022,16-12-2022,20-04-2023,FALSE
CUST-00000631,LN00003306,Home Loan,29671,0.055594926,26,Self-employed,Low,485,Female,Divorced,Bachelor,05-09-2018,23-09-2018,30-09-2018,15-12-2018,FALSE
CUST-00002586,LN00002389,Car Loan,52431,0.110338853,37,Part-time,Medium,722,Female,Divorced,Bachelor,25-01-2022,05-02-2022,10-02-2022,16-07-2022,FALSE
CUST-00001138,LN00000593,Car Loan,91900,0.098788111,14,Self-employed,Medium,756,Female,Single,Master,06-11-2021,05-12-2021,19-12-2021,27-01-2022,FALSE
CUST-00002182,LN00004979,Home Loan,93961,0.068314709,34,Self-employed,Low,644,Male,Single,Bachelor,26-01-2021,08-02-2021,13-02-2021,27-04-2021,FALSE
CUST-00001714,LN00001388,Home Loan,29602,0.084086321,31,Part-time,Low,815,Male,Divorced,High School,17-08-2020,29-08-2020,09-09-2020,21-11-2020,TRUE
CUST-00001049,LN00003996,Car Loan,89789,0.086261976,56,Full-time,Medium,403,Female,Married,Master,03-02-2021,07-02-2021,17-02-2021,05-07-2021,FALSE
CUST-00001584,LN00001535,Car Loan,52399,0.097866288,51,Full-time,High,546,Female,Single,High School,31-05-2020,11-06-2020,25-06-2020,28-07-2020,FALSE
CUST-00003352,LN00004110,Car Loan,24472,0.067720925,50,Full-time,Low,322,Male,Divorced,Bachelor,09-11-2019,16-11-2019,20-11-2019,21-02-2020,FALSE
CUST-00004909,LN00001064,Education Loan,50230,0.096381602,19,Part-time,Low,824,Male,Single,Bachelor,13-01-2022,18-01-2022,29-01-2022,25-07-2022,FALSE
CUST-00001835,LN00003106,Education Loan,74616,0.07178142,29,Part-time,Low,443,Male,Single,Master,10-02-2021,27-02-2021,09-03-2021,31-05-2021,FALSE
CUST-00000952,LN00003905,Personal Loan,8099,0.059962064,52,Self-employed,High,492,Male,Single,Bachelor,24-07-2019,30-07-2019,13-08-2019,04-01-2020,FALSE
CUST-00002033,LN00003306,Personal Loan,26431,0.090862048,17,Self-employed,Medium,764,Female,Married,Master,25-04-2019,13-05-2019,20-05-2019,18-07-2019,FALSE
CUST-00001225,LN00001904,Car Loan,57492,0.099361376,38,Part-time,High,674,Male,Married,Master,31-05-2020,14-06-2020,28-06-2020,06-10-2020,TRUE
CUST-00000033,LN00003362,Home Loan,97722,0.118818635,47,Part-time,High,565,Male,Divorced,PhD,14-04-2019,23-04-2019,05-05-2019,05-09-2019,FALSE
CUST-00000097,LN00000855,Car Loan,48684,0.062004121,26,Self-employed,Low,677,Male,Married,PhD,01-01-2019,09-01-2019,18-01-2019,02-07-2019,TRUE
CUST-00004359,LN00003505,Car Loan,31111,0.090483795,48,Self-employed,Low,849,Male,Divorced,PhD,28-01-2020,16-02-2020,24-02-2020,17-06-2020,FALSE
CUST-00003142,LN00002896,Personal Loan,64936,0.073852981,16,Self-employed,Medium,373,Female,Divorced,High School,18-02-2020,04-03-2020,17-03-2020,02-08-2020,TRUE
CUST-00002778,LN00004051,Car Loan,23614,0.091750381,50,Full-time,High,737,Male,Single,Bachelor,14-07-2020,09-08-2020,13-08-2020,21-11-2020,TRUE
CUST-00003279,LN00003813,Car Loan,93260,0.057942657,20,Full-time,Medium,525,Female,Single,Bachelor,05-12-2018,24-12-2018,06-01-2019,16-03-2019,TRUE
CUST-00000172,LN00001916,Personal Loan,42991,0.061058453,18,Self-employed,High,607,Female,Married,PhD,14-04-2021,17-04-2021,17-04-2021,16-09-2021,FALSE
CUST-00004854,LN00002999,Personal Loan,71476,0.068361878,52,Part-time,Low,647,Female,Divorced,Master,12-08-2021,21-08-2021,31-08-2021,01-11-2021,FALSE
CUST-00000901,LN00001342,Home Loan,61920,0.081184461,31,Full-time,Medium,775,Female,Divorced,Master,08-07-2022,17-07-2022,22-07-2022,25-10-2022,TRUE
CUST-00004367,LN00002688,Home Loan,95294,0.070383781,21,Self-employed,High,614,Female,Single,Master,04-04-2018,11-04-2018,22-04-2018,03-09-2018,FALSE
CUST-00000742,LN00001862,Home Loan,64530,0.089885815,37,Full-time,Low,824,Male,Single,Master,21-11-2022,21-11-2022,02-12-2022,20-03-2023,FALSE
CUST-00002615,LN00002456,Education Loan,37224,0.095403419,15,Part-time,Low,724,Female,Single,High School,21-12-2018,23-12-2018,23-12-2018,03-02-2019,FALSE
CUST-00001923,LN00003793,Education Loan,8788,0.088993663,49,Part-time,High,823,Male,Married,Bachelor,27-12-2020,19-01-2021,31-01-2021,05-06-2021,FALSE
CUST-00002698,LN00002864,Car Loan,29082,0.104281815,35,Part-time,Low,548,Male,Divorced,PhD,29-05-2018,09-06-2018,13-06-2018,10-08-2018,TRUE
CUST-00000391,LN00003152,Home Loan,90570,0.086237399,25,Self-employed,High,481,Female,Divorced,High School,05-01-2018,11-01-2018,16-01-2018,23-04-2018,FALSE
CUST-00000959,LN00003879,Personal Loan,77816,0.061746549,52,Self-employed,High,405,Female,Divorced,Bachelor,03-09-2018,24-09-2018,26-09-2018,12-03-2019,FALSE
CUST-00004671,LN00003063,Home Loan,84588,0.100450648,12,Full-time,High,490,Male,Single,High School,27-08-2022,18-09-2022,29-09-2022,05-02-2023,TRUE
CUST-00000344,LN00001309,Car Loan,17531,0.070922656,28,Self-employed,High,436,Female,Married,Master,01-02-2020,01-02-2020,01-02-2020,16-05-2020,FALSE
CUST-00003482,LN00001702,Education Loan,89340,0.093656277,56,Self-employed,Low,419,Female,Married,High School,13-09-2020,06-10-2020,07-10-2020,13-03-2021,FALSE
CUST-00001570,LN00004414,Education Loan,95439,0.103606013,35,Self-employed,High,371,Female,Single,High School,09-10-2019,28-10-2019,10-11-2019,17-03-2020,FALSE
CUST-00000456,LN00004506,Car Loan,45857,0.08685032,38,Full-time,High,430,Male,Married,Master,11-06-2020,11-06-2020,22-06-2020,02-11-2020,TRUE
CUST-00000444,LN00003214,Home Loan,11142,0.057557618,18,Self-employed,High,756,Male,Married,Master,20-03-2019,23-03-2019,03-04-2019,11-07-2019,FALSE
CUST-00004293,LN00002019,Car Loan,49355,0.066226818,20,Part-time,Low,778,Female,Divorced,PhD,22-04-2021,09-05-2021,19-05-2021,01-08-2021,FALSE
CUST-00002916,LN00000247,Car Loan,10866,0.099841167,54,Self-employed,Medium,351,Female,Single,PhD,14-10-2018,18-10-2018,29-10-2018,11-12-2018,FALSE
CUST-00002411,LN00002225,Education Loan,71067,0.07746316,46,Self-employed,High,418,Female,Single,Bachelor,31-07-2018,31-07-2018,02-08-2018,06-12-2018,FALSE
CUST-00003482,LN00002859,Education Loan,65027,0.081193603,23,Part-time,Medium,563,Male,Single,PhD,10-04-2022,10-04-2022,12-04-2022,25-07-2022,TRUE
CUST-00001418,LN00001368,Education Loan,58906,0.091382366,32,Full-time,Medium,538,Female,Single,PhD,16-10-2020,20-10-2020,21-10-2020,22-12-2020,FALSE
CUST-00000671,LN00004360,Car Loan,29138,0.090444843,14,Self-employed,High,650,Female,Divorced,Bachelor,27-11-2019,14-12-2019,19-12-2019,15-06-2020,FALSE
CUST-00002285,LN00004264,Home Loan,93601,0.084181997,26,Self-employed,Medium,554,Female,Married,High School,05-08-2018,13-08-2018,19-08-2018,05-02-2019,FALSE
CUST-00004557,LN00000703,Car Loan,30956,0.076869974,32,Self-employed,Medium,608,Female,Married,High School,28-04-2020,07-05-2020,11-05-2020,10-09-2020,TRUE
CUST-00000100,LN00001924,Home Loan,77295,0.075309973,21,Self-employed,High,794,Male,Divorced,High School,17-02-2022,23-02-2022,01-03-2022,11-08-2022,FALSE
CUST-00002788,LN00001551,Home Loan,6439,0.092868482,44,Part-time,Low,356,Female,Married,Master,01-12-2018,15-12-2018,26-12-2018,10-05-2019,FALSE
CUST-00000408,LN00001334,Car Loan,48241,0.088303543,57,Self-employed,Medium,702,Female,Single,Bachelor,05-06-2020,18-06-2020,20-06-2020,31-08-2020,FALSE
CUST-00000978,LN00001799,Home Loan,43533,0.0761405,17,Full-time,High,366,Male,Divorced,High School,25-08-2022,28-08-2022,11-09-2022,07-11-2022,FALSE
CUST-00002799,LN00003456,Home Loan,29270,0.096231685,13,Part-time,High,345,Female,Divorced,PhD,21-06-2018,04-07-2018,14-07-2018,09-10-2018,TRUE
CUST-00000143,LN00003366,Car Loan,79815,0.078064488,40,Part-time,Medium,668,Female,Single,PhD,24-05-2020,30-05-2020,03-06-2020,17-07-2020,FALSE
CUST-00003077,LN00000664,Education Loan,40279,0.067225067,51,Full-time,Medium,531,Male,Single,PhD,03-06-2019,10-06-2019,22-06-2019,05-11-2019,FALSE
CUST-00000720,LN00002628,Car Loan,24888,0.06861544,44,Self-employed,Medium,701,Female,Single,Bachelor,27-06-2022,20-07-2022,22-07-2022,12-12-2022,FALSE
CUST-00001460,LN00002085,Education Loan,18630,0.065318887,15,Self-employed,High,322,Male,Married,Bachelor,23-08-2021,30-08-2021,02-09-2021,30-12-2021,FALSE
CUST-00000418,LN00002936,Home Loan,62063,0.07591385,15,Self-employed,High,566,Female,Single,PhD,02-06-2018,29-06-2018,04-07-2018,28-08-2018,TRUE
CUST-00001105,LN00004643,Education Loan,36144,0.098505864,40,Full-time,Low,417,Female,Divorced,Master,02-05-2019,06-05-2019,17-05-2019,03-10-2019,TRUE
CUST-00000545,LN00004742,Education Loan,53161,0.067923572,48,Part-time,Low,354,Female,Married,Master,09-11-2022,01-12-2022,14-12-2022,17-04-2023,FALSE
CUST-00003289,LN00004974,Personal Loan,97718,0.082827136,31,Self-employed,High,452,Male,Married,High School,02-09-2022,12-09-2022,15-09-2022,20-02-2023,TRUE
CUST-00000773,LN00004769,Personal Loan,92074,0.07014966,52,Full-time,Low,538,Female,Divorced,High School,15-02-2019,09-03-2019,21-03-2019,10-07-2019,FALSE
CUST-00001694,LN00004468,Education Loan,78360,0.076095364,34,Full-time,Medium,564,Male,Married,High School,15-12-2021,16-12-2021,19-12-2021,04-03-2022,FALSE
CUST-00001069,LN00004832,Personal Loan,51979,0.057349382,56,Self-employed,Low,567,Male,Single,High School,07-11-2018,21-11-2018,27-11-2018,27-12-2018,FALSE
CUST-00003704,LN00002150,Education Loan,98661,0.076691927,29,Full-time,Low,412,Male,Single,High School,02-05-2019,20-05-2019,25-05-2019,13-08-2019,FALSE
CUST-00004224,LN00003427,Personal Loan,7979,0.077094419,36,Self-employed,High,465,Male,Single,Bachelor,15-05-2019,10-06-2019,21-06-2019,27-09-2019,FALSE
CUST-00001574,LN00000480,Home Loan,27189,0.088104319,12,Self-employed,High,307,Male,Single,Bachelor,22-07-2019,08-08-2019,19-08-2019,25-11-2019,FALSE
CUST-00004973,LN00002958,Car Loan,43600,0.083349214,26,Self-employed,Medium,516,Male,Married,Master,02-04-2018,16-04-2018,28-04-2018,02-10-2018,TRUE
CUST-00003794,LN00003731,Personal Loan,60560,0.062024118,45,Part-time,Low,730,Female,Divorced,Master,25-08-2022,12-09-2022,12-09-2022,16-12-2022,FALSE
CUST-00002654,LN00001351,Car Loan,79040,0.096262974,59,Full-time,High,591,Female,Married,Bachelor,31-10-2019,24-11-2019,01-12-2019,07-04-2020,FALSE
CUST-00000541,LN00004013,Personal Loan,62558,0.083154546,31,Part-time,High,349,Female,Divorced,Master,08-05-2019,14-05-2019,14-05-2019,12-07-2019,FALSE
CUST-00002212,LN00000700,Education Loan,87205,0.082975903,48,Self-employed,High,406,Female,Divorced,PhD,08-09-2022,11-09-2022,22-09-2022,06-03-2023,TRUE
CUST-00002697,LN00002648,Personal Loan,7910,0.079862265,38,Full-time,Medium,308,Male,Single,Master,31-12-2020,13-01-2021,21-01-2021,21-02-2021,FALSE
CUST-00001559,LN00001722,Personal Loan,58713,0.072233638,33,Self-employed,Medium,755,Female,Married,PhD,05-01-2021,12-01-2021,15-01-2021,24-05-2021,FALSE
CUST-00000131,LN00003160,Car Loan,47857,0.083267035,16,Full-time,Low,622,Female,Single,PhD,15-02-2018,15-03-2018,21-03-2018,31-07-2018,FALSE
CUST-00002744,LN00000334,Car Loan,35964,0.087133827,45,Self-employed,Medium,608,Male,Married,High School,15-03-2020,06-04-2020,10-04-2020,03-06-2020,FALSE
CUST-00004600,LN00000664,Personal Loan,86667,0.053796565,50,Full-time,Low,444,Female,Married,Master,29-01-2020,07-02-2020,18-02-2020,12-08-2020,FALSE
CUST-00003821,LN00000779,Car Loan,26227,0.071918587,14,Self-employed,Low,711,Male,Single,PhD,19-03-2022,31-03-2022,09-04-2022,18-07-2022,FALSE
CUST-00002232,LN00001224,Personal Loan,6978,0.076175795,28,Self-employed,Low,413,Female,Married,Master,19-09-2021,24-09-2021,26-09-2021,06-02-2022,FALSE
CUST-00000826,LN00003455,Education Loan,88527,0.083842559,35,Part-time,High,698,Female,Single,Master,06-01-2020,09-01-2020,21-01-2020,04-03-2020,TRUE
CUST-00002719,LN00003500,Education Loan,18153,0.097899665,35,Part-time,High,574,Male,Divorced,Bachelor,09-09-2020,13-09-2020,20-09-2020,28-02-2021,FALSE
CUST-00001023,LN00002498,Home Loan,60765,0.068423888,14,Full-time,High,423,Female,Single,Bachelor,31-01-2020,09-02-2020,22-02-2020,24-04-2020,TRUE
CUST-00002602,LN00000941,Car Loan,40071,0.072530572,56,Full-time,Medium,385,Female,Married,High School,23-05-2021,15-06-2021,24-06-2021,29-08-2021,FALSE
CUST-00004227,LN00002634,Personal Loan,70519,0.072311988,18,Part-time,High,346,Female,Married,Master,18-03-2018,30-03-2018,31-03-2018,14-08-2018,FALSE
CUST-00000697,LN00001017,Education Loan,10503,0.067977086,36,Self-employed,Low,500,Female,Divorced,Bachelor,21-02-2022,11-03-2022,25-03-2022,23-05-2022,FALSE
CUST-00001038,LN00004601,Home Loan,61703,0.074792203,14,Self-employed,Medium,575,Male,Divorced,PhD,08-06-2021,18-06-2021,28-06-2021,24-11-2021,FALSE
CUST-00000814,LN00004534,Home Loan,65379,0.091562033,26,Full-time,Medium,848,Female,Divorced,PhD,19-02-2018,18-03-2018,27-03-2018,08-05-2018,FALSE
CUST-00003838,LN00003722,Personal Loan,96457,0.064192468,40,Full-time,High,429,Male,Single,High School,23-10-2019,10-11-2019,12-11-2019,02-03-2020,FALSE
CUST-00000659,LN00000006,Home Loan,58866,0.086417216,40,Self-employed,High,747,Male,Single,PhD,17-04-2018,21-04-2018,02-05-2018,08-07-2018,FALSE
CUST-00002428,LN00002267,Home Loan,17905,0.054471467,21,Part-time,High,688,Female,Married,Master,26-12-2021,19-01-2022,23-01-2022,05-05-2022,FALSE
CUST-00001084,LN00003988,Personal Loan,46838,0.07157993,43,Full-time,High,562,Male,Divorced,PhD,29-11-2019,03-12-2019,07-12-2019,01-04-2020,TRUE
CUST-00002975,LN00003793,Home Loan,59279,0.07505766,34,Self-employed,Medium,577,Female,Divorced,High School,28-12-2022,28-12-2022,01-01-2023,05-05-2023,FALSE
CUST-00001184,LN00000513,Home Loan,90489,0.105122895,50,Full-time,Medium,345,Male,Single,High School,13-05-2019,02-06-2019,08-06-2019,11-09-2019,FALSE
CUST-00002625,LN00004965,Personal Loan,27806,0.075877965,20,Part-time,Low,467,Male,Married,PhD,27-10-2020,04-11-2020,11-11-2020,20-01-2021,FALSE
CUST-00002733,LN00003261,Personal Loan,46000,0.046981348,48,Full-time,Medium,744,Male,Divorced,Master,04-04-2020,10-04-2020,17-04-2020,26-09-2020,FALSE
CUST-00001998,LN00000975,Education Loan,23168,0.050016666,51,Self-employed,Medium,345,Male,Single,Bachelor,19-10-2018,27-10-2018,06-11-2018,30-01-2019,FALSE
CUST-00002012,LN00002817,Home Loan,71119,0.080510444,25,Part-time,High,839,Female,Single,Master,05-09-2020,30-09-2020,02-10-2020,19-12-2020,FALSE
CUST-00001249,LN00000977,Education Loan,39714,0.089206563,15,Self-employed,Low,386,Female,Divorced,Master,27-09-2021,06-10-2021,13-10-2021,15-02-2022,TRUE
